"","LogReg","NaiveBayes","RandForest","NeuralNet","Boosting"
"1",0.700403024891648,0.627322951769524,0.833124955770545,0.629330367668898,0.841947909637443
"2",0.82568717949335,0.716344872630891,0.916563089631282,0.794546984028154,0.895986368927197
"3",0.860759493670886,0.659574468085106,0.952380952380952,0.846153846153846,0.91566265060241
"4",0.806282722513089,0.739583333333333,0.896907216494845,0.767567567567568,0.875621890547264
