"","LogReg","NaiveBayes","RandForest","NeuralNet","Boosting"
"1",0.637154279948398,0.673826438164673,0.811759526906586,0.627132437058908,0.840756582594818
"2",0.804530535377993,0.763959769044515,0.903501169263881,0.766344653463297,0.889175306802425
"3",0.80952380952381,0.738095238095238,0.952380952380952,0.785714285714286,0.904761904761905
"4",0.762376237623762,0.702970297029703,0.861386138613861,0.702970297029703,0.871287128712871
