"","LogReg","NaiveBayes","RandForest","NeuralNet","Boosting"
"1",0.192488262910798,0.382629107981221,0.112676056338028,0.267605633802817,0.126760563380282
"2",0.0985915492957746,0.21830985915493,0.0516431924882629,0.117370892018779,0.0633802816901408
"3",0.0258215962441315,0.0751173708920188,0.00938967136150235,0.028169014084507,0.0164319248826291
"4",0.0868544600938967,0.117370892018779,0.0469483568075117,0.10093896713615,0.0586854460093897
